player_id,player_name,archetype,season,team,games_played,minutes,points,rebounds,assists,steals,blocks,fg_pct,fg3_pct,ft_pct
323,Jasmine Richmond,elite_defender,2021-22,VBADragons,35,32.3,13.6,7.0,1.1,2.4,2.6,0.423,0.347,0.746
324,Steven Taylor,regular,2021-22,VBADragons,44,36.0,17.7,7.1,3.9,0.5,0.8,0.482,0.306,0.717
325,Zachary Fry,elite_defender,2021-22,LutammS,27,21.2,12.1,10.3,3.1,2.6,1.1,0.385,0.312,0.834
326,Christina Morris,regular,2021-22,BIsupremE,66,33.0,5.4,1.6,1.0,0.4,0.4,0.372,0.266,0.727
327,Corey Anderson,regular,2021-22,BIsupremE,36,29.0,5.7,4.2,1.0,1.0,0.7,0.442,0.328,0.678
328,David Page,regular,2021-22,KeyBoardWarriors,74,32.0,8.8,7.0,4.0,,1.0,0.455,0.351,0.798
329,Mark Hamilton,regular,2021-22,VBADragons,62,37.5,8.3,5.5,2.3,1.2,0.4,0.443,0.341,
330,Theresa Cook,elite_scorer,2021-22,UnitedWeCode,76,26.2,29.8,6.6,4.1,1.8,0.8,0.557,0.404,0.908
331,Desiree Bailey,regular,2021-22,SkyBirds,22,37.1,10.9,5.3,4.4,1.6,1.1,0.505,0.33,0.713
332,Paul Simmons,regular,2021-22,HtmlERS,21,16.3,13.3,6.2,,1.2,0.7,0.435,0.369,0.71
333,Sean Wilson,elite_scorer,2021-22,UnitedWeCode,36,22.8,22.2,,5.2,0.9,0.6,0.543,0.403,0.804
334,Darlene Hawkins,regular,2021-22,SkyBirds,38,33.4,8.2,3.4,2.2,1.4,1.0,0.402,0.334,0.74
335,Daniel Villegas,regular,2021-22,VBADragons,80,30.4,14.6,3.4,4.2,1.4,0.8,0.42,0.319,0.798
336,Valerie Hill,regular,2021-22,LutammS,35,15.5,9.3,7.9,4.0,1.0,0.7,0.488,,0.75
337,Matthew Norman,regular,2021-22,KeyBoardWarriors,65,15.7,5.2,4.2,3.0,1.0,,0.425,0.286,0.734
338,William Knight,regular,2021-22,VBADragons,74,22.6,15.9,3.0,4.2,1.5,1.1,0.412,0.335,0.846
339,Kathy Walton,regular,2021-22,KeyBoardWarriors,72,12.8,3.4,3.1,1.4,0.7,0.1,0.372,0.314,0.738
340,Joseph Freeman,regular,2021-22,UnitedWeCode,34,30.5,11.0,2.6,2.5,0.8,0.3,0.389,0.354,0.695
341,Lisa Andrade,regular,2021-22,LutammS,32,27.4,8.8,7.4,3.7,0.8,0.3,0.457,0.343,0.809
342,Michelle Marsh,regular,2021-22,BIsupremE,49,29.8,8.1,4.6,1.3,0.6,0.2,0.398,0.303,0.736
343,Dominique Johnson,regular,2021-22,UnitedWeCode,53,33.3,11.8,4.0,1.3,0.8,0.3,0.386,0.285,0.703
344,Michael Fletcher,regular,2021-22,VBADragons,26,27.8,10.1,7.4,3.0,1.3,0.4,0.459,0.35,0.794
345,John Brown,regular,2021-22,HtmlERS,60,17.7,9.9,4.8,1.9,1.1,0.4,0.409,0.316,0.657
346,Brittney Tate,regular,2021-22,SparkiFY,51,27.1,,5.8,2.8,1.1,0.5,0.412,0.33,0.758
347,Wendy Chandler,regular,2021-22,BIsupremE,40,22.5,7.3,3.2,2.0,1.0,0.5,0.399,0.315,0.655
348,Shane Johnson,elite_playmaker,2021-22,LutammS,33,14.6,17.0,4.1,8.4,2.2,0.6,0.515,0.367,0.83
349,Erin Stafford,regular,2021-22,BIsupremE,64,28.3,3.9,3.3,1.2,0.6,0.4,0.406,0.281,
350,April Hart,regular,2021-22,BIsupremE,58,13.1,6.8,1.2,1.7,,0.2,0.409,0.303,0.727
351,Christopher Flores,regular,2021-22,KeyBoardWarriors,43,37.3,5.0,3.8,1.5,0.6,0.5,0.468,0.341,0.691
352,Brittany Pratt,regular,2021-22,VBADragons,21,26.4,8.9,3.4,3.6,0.9,0.5,0.42,0.356,0.839
353,Mark Decker,regular,2021-22,KeyBoardWarriors,24,27.0,8.3,4.9,2.7,1.0,1.1,0.474,0.308,0.718
354,Brianna Peters,elite_playmaker,2021-22,LutammS,42,32.9,17.1,5.8,10.1,,0.5,0.434,0.397,0.806
355,James Neal,regular,2021-22,SparkiFY,34,32.9,17.7,7.4,2.4,0.6,1.0,0.473,0.359,
356,Derrick Fisher,regular,2021-22,KeyBoardWarriors,36,23.0,9.8,4.6,3.9,0.6,0.3,0.493,0.33,0.848
357,Olivia Parrish,regular,2021-22,UnitedWeCode,39,34.7,11.7,3.0,4.7,1.0,0.8,0.511,0.356,0.783
358,Shirley Lee,regular,2021-22,LutammS,75,21.4,11.8,5.0,1.4,1.0,0.6,0.387,0.329,0.735
359,Rebecca Harrison,elite_playmaker,2021-22,SkyBirds,67,30.2,22.9,6.9,9.7,1.2,0.6,0.46,0.411,0.869
360,Frank Mosley,regular,2021-22,SkyBirds,35,27.5,5.3,3.4,1.0,0.7,0.2,0.431,0.295,0.666
361,Stephanie Mcpherson,regular,2021-22,KeyBoardWarriors,42,18.3,11.6,6.2,,1.3,1.2,0.477,0.344,0.702
362,Michael Walker,regular,2021-22,KeyBoardWarriors,43,22.9,11.5,4.3,4.8,1.7,0.6,0.467,0.3,0.738
363,Sandy Marquez,regular,2021-22,HtmlERS,53,12.4,17.6,4.9,2.3,0.7,0.5,0.509,0.328,0.809
364,Sara Daniel,regular,2021-22,UnitedWeCode,72,23.6,3.6,2.9,0.7,0.5,0.5,0.361,0.307,0.75
365,Tracey Blair,elite_playmaker,2021-22,HtmlERS,63,32.9,18.3,6.2,10.8,1.3,0.4,0.41,,0.887
366,Lori Livingston,elite_defender,2021-22,HtmlERS,44,19.4,11.4,9.1,1.2,2.3,2.8,0.368,0.318,0.697
367,Russell Gillespie,regular,2021-22,LutammS,23,14.6,13.1,5.7,2.1,0.7,0.8,0.482,0.341,0.791
368,Robert Woodward,regular,2021-22,SkyBirds,27,22.9,15.7,6.2,3.0,1.6,1.1,0.458,0.357,
369,Amber Davidson,regular,2021-22,VBADragons,41,24.6,17.7,5.8,4.6,1.3,1.1,0.436,0.356,0.825
370,Alec Morgan,regular,2021-22,SkyBirds,46,25.1,10.9,7.5,2.1,1.7,1.1,0.471,0.372,
371,Joshua Smith,regular,2021-22,BIsupremE,73,20.1,3.8,2.6,1.0,0.2,0.2,0.409,0.318,0.667
372,Lawrence Scott,elite_defender,2021-22,VBADragons,50,27.3,13.5,9.6,,2.2,1.7,0.436,0.277,0.71
373,Daniel Scott,regular,2021-22,VBADragons,44,18.7,16.5,3.9,2.8,1.0,1.0,0.486,0.344,0.767
374,Michelle Lewis,regular,2021-22,KeyBoardWarriors,27,13.4,16.9,3.9,3.1,1.1,1.0,0.519,0.309,0.805
375,Holly Braun,regular,2021-22,LutammS,47,29.2,7.7,4.7,1.4,0.8,0.6,0.473,0.358,0.715
376,Albert Dawson,regular,2021-22,VBADragons,35,27.7,7.7,4.0,2.7,0.8,0.4,0.427,0.304,0.749
377,Dennis Lopez,regular,2021-22,KeyBoardWarriors,64,20.6,3.4,,0.5,0.4,0.4,0.441,0.282,0.605
378,Kyle Hardin,regular,2021-22,HtmlERS,40,35.5,16.4,5.1,4.3,0.6,0.3,0.425,0.328,0.766
379,Nancy Davis,regular,2021-22,SparkiFY,63,17.1,10.5,4.3,4.4,1.0,0.7,0.436,0.333,0.773
380,Kristy Miller,regular,2021-22,HtmlERS,60,35.2,15.9,5.0,2.6,1.4,0.4,0.502,0.354,0.79
381,Michael Cooke,regular,2021-22,HtmlERS,60,14.2,5.0,2.0,1.3,0.8,0.1,0.398,0.32,0.705
382,Nichole Rodriguez,regular,2021-22,KeyBoardWarriors,37,16.1,8.3,4.2,2.2,1.0,1.0,0.472,0.313,0.741
383,Ashley Fisher,elite_playmaker,2021-22,BIsupremE,51,30.6,20.4,6.4,10.2,1.8,,0.41,0.378,
384,Emily Trevino,regular,2021-22,UnitedWeCode,62,32.6,13.8,7.5,4.9,1.4,1.0,0.452,0.351,0.752
385,Angela Frederick,regular,2021-22,HtmlERS,75,17.4,15.9,3.4,4.3,1.0,1.1,0.432,0.378,0.704
386,Peggy Martin,regular,2021-22,LutammS,81,31.4,5.6,4.2,1.6,1.0,0.3,0.41,0.344,0.754
387,Brian Gonzalez,elite_scorer,2021-22,LutammS,82,13.1,24.4,6.5,2.5,0.2,0.8,0.477,0.445,0.857
388,William Neal,regular,2021-22,VBADragons,79,34.2,6.3,3.6,1.2,1.2,0.5,0.396,0.325,0.658
389,Melissa Simon,regular,2021-22,HtmlERS,43,15.0,11.4,5.1,2.5,1.0,0.8,0.473,0.321,0.802
0,Robert Smith,regular,2022-23,SkyBirds,65,36.5,8.9,3.5,2.1,0.8,0.6,0.433,0.32,0.699
1,Mandy Evans,regular,2022-23,SparkiFY,41,26.8,3.5,2.4,1.4,0.5,0.3,0.423,0.292,0.619
2,Miguel Lee,regular,2022-23,SkyBirds,50,12.8,12.9,6.4,4.5,0.8,0.4,0.455,0.359,0.758
3,Ashlee Martin,regular,2022-23,HtmlERS,28,28.7,2.7,3.2,1.8,0.7,0.4,0.382,0.301,0.692
4,David Hamilton,regular,2022-23,SparkiFY,49,30.2,15.1,7.4,3.4,1.3,0.7,0.406,0.326,0.732
5,Anna Thompson,regular,2022-23,HtmlERS,80,34.6,,6.5,2.7,1.2,1.1,0.425,0.324,0.808
6,Angela Kelly,regular,2022-23,LutammS,64,32.2,7.5,2.5,1.1,0.4,,0.44,0.322,0.663
7,Susan Davis,regular,2022-23,BIsupremE,74,26.7,6.0,2.1,2.6,0.4,0.3,0.449,0.297,0.78
8,Tiffany Jenkins,regular,2022-23,KeyBoardWarriors,69,12.8,7.9,2.4,1.3,0.6,0.3,,0.308,0.749
9,William Hernandez,regular,2022-23,VBADragons,56,37.2,15.3,5.8,,0.7,1.0,0.413,,0.733
10,Jennifer Lee,regular,2022-23,SkyBirds,42,18.0,12.1,4.9,2.6,1.7,,0.502,,0.749
11,Matthew Johnson,regular,2022-23,LutammS,74,14.1,5.9,1.4,1.3,0.6,0.3,0.427,0.324,0.708
12,Matthew Ponce,regular,2022-23,SkyBirds,36,31.7,15.6,3.7,2.9,0.9,,0.471,0.374,0.795
13,Tiffany Garner,regular,2022-23,SkyBirds,58,30.8,7.9,4.6,1.4,0.7,0.7,0.404,0.3,0.676
14,Adam Bentley,regular,2022-23,LutammS,72,12.6,5.8,2.0,1.3,0.8,0.6,0.452,0.355,0.687
15,Monica Townsend,regular,2022-23,HtmlERS,66,19.1,10.6,4.9,1.8,0.6,0.7,0.403,,0.743
16,Harold Garcia,regular,2022-23,SkyBirds,76,17.8,6.1,2.3,1.1,0.7,0.4,0.416,0.29,0.627
17,Robert Mcclure,elite_defender,2022-23,BIsupremE,80,29.9,10.4,5.6,1.4,2.7,,0.448,0.288,0.833
18,Belinda Doyle,regular,2022-23,LutammS,42,28.0,13.8,4.7,3.7,0.8,0.5,0.42,0.369,0.726
19,Jesse Mills,regular,2022-23,VBADragons,66,31.1,15.6,8.0,4.0,1.0,0.3,0.517,0.32,0.714
20,Jenna Summers,regular,2022-23,UnitedWeCode,82,29.4,3.1,1.4,0.9,0.7,0.3,0.398,0.28,0.631
21,Lindsay Hall,regular,2022-23,HtmlERS,49,26.4,7.9,4.0,1.2,1.0,0.4,0.479,0.343,0.662
22,Morgan Robinson,regular,2022-23,LutammS,40,22.1,10.7,3.8,1.9,0.9,0.4,0.463,0.322,0.708
23,Laurie Peters,regular,2022-23,SparkiFY,31,12.8,,3.9,2.4,0.4,0.5,,0.309,0.709
24,Jacob Chapman,elite_defender,2022-23,UnitedWeCode,51,17.9,10.2,10.8,1.8,1.5,1.4,0.36,0.305,0.718
25,April Benjamin,regular,2022-23,KeyBoardWarriors,37,34.9,10.8,6.6,3.5,1.4,0.5,0.497,0.336,0.804
26,Bob Martin,regular,2022-23,SkyBirds,70,16.1,8.3,6.2,4.4,1.6,1.1,0.508,0.373,0.704
27,Tonya Collier,regular,2022-23,LutammS,69,27.6,10.6,3.6,1.5,0.6,0.4,0.472,0.314,0.762
28,Edward Perez,regular,2022-23,BIsupremE,67,13.0,6.3,3.2,0.7,0.6,0.3,0.393,0.264,0.726
29,Amber Moore,regular,2022-23,SparkiFY,35,34.5,11.5,,3.9,1.4,0.5,0.488,0.302,0.713
30,Mario Williams,regular,2022-23,VBADragons,57,19.8,10.6,3.1,3.7,0.6,0.9,0.459,0.355,0.757
31,Jennifer Miller,regular,2022-23,KeyBoardWarriors,54,36.0,3.6,3.0,2.0,0.5,,0.367,0.274,0.741
32,Virginia Knapp,regular,2022-23,SkyBirds,29,27.2,12.7,7.3,2.6,1.7,0.9,0.43,0.344,0.771
33,Kristina Barton,regular,2022-23,SkyBirds,44,23.8,11.3,6.4,3.5,1.6,0.6,0.489,0.34,0.8
34,Michael Shelton,regular,2022-23,SkyBirds,33,25.7,13.7,4.2,2.9,1.4,0.5,0.478,0.323,
35,Kathleen Castillo,regular,2022-23,HtmlERS,55,26.6,6.0,5.0,2.8,0.6,0.2,0.423,0.357,
36,Bryan Sims,regular,2022-23,SparkiFY,28,13.1,14.3,3.4,2.8,0.7,0.4,0.422,0.329,0.749
37,Mark Bishop,regular,2022-23,BIsupremE,63,12.1,7.9,3.3,2.6,0.6,0.6,0.39,0.336,0.707
38,Robert Cisneros,regular,2022-23,BIsupremE,38,24.7,15.1,3.7,2.7,0.6,0.4,0.445,0.339,0.786
39,James Mack,elite_scorer,2022-23,BIsupremE,67,25.6,24.6,6.7,4.5,,,0.641,0.397,0.886
40,Holly Hawkins,regular,2022-23,VBADragons,28,31.7,,5.0,1.9,0.4,0.5,0.469,0.343,0.733
41,Christopher Martin,regular,2022-23,LutammS,30,19.3,7.5,2.9,1.4,0.7,0.3,0.387,0.275,0.701
42,Tammy Hall,regular,2022-23,SkyBirds,70,21.7,16.5,4.4,2.0,1.1,0.8,0.476,0.361,
43,Frank Roberts,regular,2022-23,UnitedWeCode,59,26.7,9.0,5.8,2.2,1.5,1.2,,0.357,0.755
44,Amanda Stone,regular,2022-23,SparkiFY,36,32.3,13.6,7.6,2.8,1.2,0.6,0.474,0.335,0.77
45,Aaron Smith,regular,2022-23,SkyBirds,46,24.2,4.6,3.9,1.0,0.4,0.2,0.351,0.282,0.707
46,Tyler Lopez,regular,2022-23,KeyBoardWarriors,80,24.1,10.9,4.7,3.0,0.7,0.7,0.426,0.286,0.763
47,Cathy Lindsey,regular,2022-23,LutammS,28,29.3,2.9,3.1,0.8,0.4,0.2,0.446,0.301,0.653
48,Cody Wagner,regular,2022-23,VBADragons,31,29.6,8.9,,5.0,1.2,0.4,0.474,0.305,0.823
49,Richard Tyler,regular,2022-23,UnitedWeCode,77,25.7,2.8,3.2,1.7,0.4,0.2,0.354,,0.632
50,Stephanie Butler,regular,2022-23,SparkiFY,43,32.1,9.9,3.8,2.5,0.4,0.5,0.453,0.293,0.676
51,John Johns,elite_scorer,2022-23,LutammS,57,21.1,22.0,4.1,4.6,1.0,0.7,0.511,0.449,
52,Anthony Rivera,elite_playmaker,2022-23,HtmlERS,43,21.2,17.5,4.8,11.6,1.6,0.5,0.471,0.372,0.802
53,Ralph Thompson,regular,2022-23,UnitedWeCode,68,24.4,14.5,5.4,3.8,0.6,0.7,0.451,0.364,0.794
54,Erin Holmes,regular,2022-23,KeyBoardWarriors,53,35.7,11.8,3.8,2.6,1.4,0.3,0.476,0.36,0.757
55,John Gutierrez,regular,2022-23,KeyBoardWarriors,81,26.8,6.5,,2.5,0.7,0.4,0.448,0.315,0.688
56,Heather Nguyen,regular,2022-23,UnitedWeCode,68,21.2,15.4,3.2,3.4,0.5,0.5,0.461,0.378,0.731
57,Carlos Stevens,regular,2022-23,HtmlERS,21,15.2,10.9,4.2,4.9,1.4,0.7,0.44,0.31,0.709
58,James Howell,regular,2022-23,KeyBoardWarriors,47,37.0,12.3,3.8,4.4,0.7,0.4,0.456,0.361,0.777
59,James Taylor,regular,2022-23,KeyBoardWarriors,70,22.1,12.0,2.2,2.5,0.4,0.6,0.422,0.31,0.763
60,Patricia Rivera,regular,2022-23,SkyBirds,55,27.6,9.6,2.3,1.4,0.6,0.4,0.425,0.327,0.775
61,Kelly Medina,regular,2022-23,UnitedWeCode,21,35.3,9.1,3.0,2.2,1.0,1.1,0.503,0.324,0.789
62,Heather Lambert,regular,2022-23,BIsupremE,32,35.2,16.9,4.8,2.7,1.1,1.1,0.447,0.352,0.752
63,Lauren Green,regular,2022-23,UnitedWeCode,80,18.9,13.7,5.8,4.3,1.6,0.4,0.478,0.348,0.807
64,Ronald Cox,regular,2022-23,VBADragons,56,36.5,9.2,4.1,3.0,1.5,0.5,0.426,0.309,0.75
65,Zachary Andrews,regular,2022-23,SkyBirds,51,34.3,9.9,3.5,1.6,0.6,0.8,0.387,0.303,0.766
66,Crystal Jones,regular,2022-23,SparkiFY,72,29.8,4.9,2.5,,0.5,0.4,0.378,0.29,0.726
67,Nathan Erickson,regular,2022-23,SkyBirds,59,33.4,12.9,6.8,2.8,1.6,0.5,,0.347,0.777
68,Austin Francis,elite_defender,2022-23,BIsupremE,71,12.5,11.6,,1.3,2.4,2.8,0.439,0.264,0.784
69,Gina Morales,regular,2022-23,BIsupremE,37,16.7,11.7,4.5,1.6,0.9,0.7,0.381,0.287,0.779
70,Shane Baker,regular,2022-23,LutammS,58,31.6,9.4,2.5,2.6,0.7,0.7,0.458,0.289,0.777
71,Jo Castillo,elite_playmaker,2022-23,VBADragons,23,22.9,20.0,6.6,10.0,1.2,0.0,0.415,0.399,
72,Joseph Johnson,regular,2022-23,HtmlERS,82,20.2,,5.4,4.0,1.4,1.0,0.497,0.344,0.738
73,Michael Mccall,regular,2022-23,HtmlERS,40,28.5,7.3,2.3,1.2,0.5,0.3,0.408,0.351,0.763
74,Erica Garrett,elite_defender,2022-23,BIsupremE,80,36.9,8.7,5.5,3.0,2.8,2.4,0.467,,0.749
75,Sarah Johnson,regular,2022-23,HtmlERS,76,24.0,8.7,7.1,3.0,0.8,0.6,0.449,0.324,0.794
76,Carrie Lopez,regular,2022-23,HtmlERS,78,32.0,4.0,2.2,1.7,0.3,0.2,0.357,0.314,0.607
77,Randy White,regular,2022-23,SparkiFY,72,25.9,12.6,5.6,2.1,1.1,1.2,0.402,0.317,0.812
78,Michael Valenzuela,regular,2022-23,KeyBoardWarriors,25,25.1,8.1,,2.7,1.1,,0.457,0.305,0.7
79,Jessica Mathis,elite_scorer,2022-23,VBADragons,64,36.5,24.5,,2.3,1.0,0.7,0.557,0.388,0.802
80,Charles Turner,regular,2022-23,VBADragons,66,21.0,15.1,7.8,4.0,1.1,0.9,0.479,0.355,0.762
81,Kristen Williams,elite_defender,2022-23,SkyBirds,42,19.8,13.8,6.1,3.7,1.7,2.6,0.448,0.33,0.693
82,Jake Miller,elite_defender,2022-23,UnitedWeCode,29,21.8,9.0,,2.6,2.1,2.1,0.464,0.379,0.702
83,Lisa Hall,regular,2022-23,BIsupremE,36,15.7,6.4,3.3,1.8,0.8,0.5,0.398,0.317,0.669
84,Roger Smith,regular,2022-23,SparkiFY,54,38.0,9.2,3.3,4.5,0.6,1.2,0.436,0.3,0.713
85,Daniel Palmer,elite_playmaker,2022-23,HtmlERS,80,14.0,16.8,3.3,8.1,2.5,1.0,0.453,0.412,0.841
86,Lacey Peterson,regular,2022-23,SparkiFY,27,26.5,17.7,6.3,,1.6,0.5,0.468,0.327,0.803
87,Luis Williams,regular,2022-23,LutammS,48,28.1,9.3,3.2,3.9,,0.8,0.442,0.368,0.776
88,Cory Hernandez,regular,2022-23,UnitedWeCode,73,30.0,10.4,3.7,2.8,1.1,0.6,0.434,0.341,0.807
89,Jamie Hudson,regular,2022-23,LutammS,59,13.2,6.3,2.0,1.3,1.1,0.7,0.399,0.306,0.668
90,Michael Levine,regular,2022-23,SkyBirds,77,18.1,11.7,4.2,,0.7,0.5,0.407,0.3,0.704
91,Justin Chase,regular,2022-23,KeyBoardWarriors,25,24.1,5.5,2.6,,0.4,0.3,0.386,0.255,0.623
92,Christopher Rose,regular,2022-23,KeyBoardWarriors,72,16.3,14.4,7.6,2.6,0.6,0.5,0.412,0.313,0.702
93,Andrea Sandoval,elite_defender,2022-23,KeyBoardWarriors,59,33.6,9.4,9.4,3.8,1.9,2.5,0.46,0.342,0.796
94,Robert Warren,regular,2022-23,SkyBirds,67,13.6,6.5,4.4,2.0,0.6,0.5,0.437,0.311,0.78
95,Kimberly Hernandez,regular,2022-23,LutammS,74,12.7,5.8,1.8,1.5,0.2,0.2,0.382,,0.61
96,Amanda Chapman,regular,2022-23,SparkiFY,40,37.1,10.4,4.2,2.7,0.4,,0.477,0.354,0.785
97,Kimberly Martin,regular,2022-23,BIsupremE,25,19.1,2.1,1.3,1.1,0.3,0.2,0.416,0.324,0.701
98,Robert Johnson,regular,2022-23,UnitedWeCode,71,23.1,11.1,2.1,2.7,1.0,0.5,0.421,0.353,0.798
99,Elaine Parrish,regular,2022-23,UnitedWeCode,56,32.0,11.6,,3.8,0.6,0.9,0.46,0.374,0.782
100,Michael Velasquez,regular,2022-23,UnitedWeCode,42,21.2,2.7,1.9,1.5,0.7,0.2,,0.315,0.619
101,Diane Smith,regular,2022-23,LutammS,36,18.1,12.1,3.2,,1.1,1.0,0.413,0.369,0.736
102,Thomas Williams,regular,2022-23,LutammS,28,15.6,10.1,3.0,1.2,1.1,0.5,0.445,0.303,0.702
103,Lawrence Owen,regular,2022-23,VBADragons,59,17.2,14.8,4.2,,1.7,1.1,0.506,0.347,0.774
104,David Cunningham,regular,2022-23,SparkiFY,26,26.1,9.7,4.2,4.3,0.9,1.1,0.485,0.372,0.763
105,Brian Rodriguez,regular,2022-23,BIsupremE,23,14.1,16.0,3.5,3.6,0.6,1.0,0.482,0.357,0.812
106,Stephanie Davis,elite_defender,2022-23,SparkiFY,46,19.7,8.2,6.8,3.8,1.8,1.7,0.356,0.264,0.841
107,Grant Bentley,regular,2022-23,BIsupremE,59,18.4,8.1,2.2,2.1,0.7,0.4,0.445,0.334,0.707
108,Kyle Robinson,regular,2022-23,HtmlERS,66,30.7,7.6,2.8,1.8,0.7,0.2,0.359,0.274,0.724
109,Colin Porter,regular,2022-23,SkyBirds,58,21.2,11.0,6.3,3.0,1.2,0.9,0.482,0.366,0.729
110,Brian Robinson,regular,2022-23,SkyBirds,26,36.7,16.6,7.8,2.6,0.5,0.8,0.439,0.301,0.735
111,Jeffrey Mcgee,elite_defender,2022-23,KeyBoardWarriors,59,28.1,,7.8,1.3,2.4,1.1,0.379,0.373,0.734
112,Fernando Chapman,regular,2022-23,KeyBoardWarriors,56,30.8,7.3,4.3,,1.1,0.5,0.395,0.302,0.733
113,John Chaney,regular,2022-23,SparkiFY,68,14.1,9.3,5.9,4.6,1.2,0.7,0.502,0.352,0.713
114,Vicki Bradshaw,regular,2022-23,VBADragons,29,15.5,9.2,3.7,2.9,0.8,0.7,0.383,0.291,0.713
115,Rachel Spencer,regular,2022-23,LutammS,22,32.0,6.6,4.1,2.0,1.1,0.7,0.424,0.345,0.659
116,Sarah Bowman,elite_scorer,2022-23,HtmlERS,62,26.8,32.4,,5.0,0.4,0.9,0.534,0.408,0.86
117,Erik Oconnor,regular,2022-23,SparkiFY,56,23.5,3.9,3.4,1.8,0.4,0.2,0.441,0.257,0.735
118,Melinda Smith,regular,2022-23,LutammS,39,13.7,14.2,7.2,2.6,1.5,0.9,0.461,0.346,0.735
119,James Mueller,elite_playmaker,2022-23,HtmlERS,42,20.8,21.5,4.4,10.3,1.3,0.1,0.539,0.399,
120,Kayla Castro,regular,2022-23,UnitedWeCode,35,32.2,14.7,3.2,,0.7,0.5,0.417,0.308,0.7
121,David Baker,regular,2022-23,UnitedWeCode,23,22.4,9.0,3.5,2.3,0.4,0.3,0.384,0.283,0.744
122,Joe Hooper,regular,2022-23,HtmlERS,43,31.1,13.4,4.9,3.0,0.9,1.0,0.452,0.359,0.748
123,Jeremiah Wood,regular,2022-23,KeyBoardWarriors,56,17.7,4.0,3.0,1.0,0.4,0.4,0.373,0.304,0.637
124,Hannah Alvarado,regular,2022-23,HtmlERS,78,15.8,3.1,1.1,1.5,0.7,0.5,0.414,,0.694
125,Anna Curtis,elite_scorer,2022-23,VBADragons,22,21.2,22.6,3.0,2.6,1.5,0.1,0.538,0.41,0.926
126,Michelle Sloan,regular,2022-23,UnitedWeCode,74,15.3,12.4,4.4,3.2,0.6,1.1,0.427,0.361,0.803
127,Daniel Johnson,regular,2022-23,SkyBirds,76,23.8,5.8,3.2,1.2,1.1,0.6,0.443,0.333,0.716
128,Robin Kent,regular,2022-23,VBADragons,52,20.2,6.8,4.4,2.8,0.8,0.7,0.434,0.316,0.663
129,Micheal Ross,regular,2022-23,SparkiFY,60,22.7,17.0,6.9,3.1,,0.9,0.416,0.342,0.741
130,Gail Fisher,regular,2022-23,SparkiFY,70,19.5,2.4,1.4,1.7,0.7,0.2,0.445,0.285,0.606
131,Daniel Wright,elite_scorer,2022-23,BIsupremE,51,15.0,29.8,1.6,5.5,1.3,0.1,0.487,0.438,0.889
132,Kevin Knight,regular,2022-23,VBADragons,42,24.8,8.6,6.2,3.7,0.9,1.1,0.518,,0.847
133,George Chandler,regular,2022-23,SparkiFY,53,33.4,9.7,4.3,2.8,1.1,0.4,0.449,,
134,Tara Cruz,regular,2022-23,KeyBoardWarriors,25,29.9,8.6,7.9,,1.5,0.7,0.481,0.378,0.821
135,Ashley Fields,regular,2022-23,HtmlERS,42,33.1,4.5,1.7,0.8,0.5,0.5,0.369,0.316,0.716
136,Lauren Soto,regular,2022-23,UnitedWeCode,61,18.0,14.5,5.3,2.8,1.2,0.7,0.406,0.366,0.774
137,Zachary Le,regular,2022-23,BIsupremE,22,20.4,11.2,3.1,4.4,1.8,0.5,0.437,0.37,0.794
138,Andrew Case,regular,2022-23,HtmlERS,45,28.0,,1.7,1.9,0.4,0.3,0.355,0.299,0.635
139,Rachel Benson,regular,2022-23,LutammS,22,32.8,7.9,3.7,2.0,0.5,0.2,0.38,0.265,0.683
140,James Garrett,regular,2022-23,KeyBoardWarriors,79,25.5,3.5,3.4,0.7,0.6,0.2,0.39,0.313,0.676
141,Anthony Sanders,regular,2022-23,BIsupremE,34,34.4,5.2,3.9,0.9,,0.4,0.4,,0.72
142,Jason Hoffman,regular,2022-23,UnitedWeCode,65,17.9,11.6,7.4,3.6,0.9,1.2,0.466,0.316,0.707
143,John Davis,regular,2022-23,SparkiFY,28,34.3,2.8,1.6,1.5,0.4,0.2,,0.325,0.731
144,Laura King,regular,2022-23,SparkiFY,66,16.0,9.8,6.5,4.9,1.5,0.4,0.51,0.307,0.764
145,Anita Smith,regular,2022-23,VBADragons,73,19.0,11.9,3.2,,1.0,0.5,0.413,0.358,0.767
146,Anna Mccormick,regular,2022-23,HtmlERS,56,22.6,4.4,3.4,1.1,0.6,0.4,0.437,0.304,0.601
147,Kristen Murphy,elite_scorer,2022-23,SparkiFY,77,17.6,33.5,5.7,3.6,1.3,0.7,0.638,0.411,0.924
148,David Lynch,regular,2022-23,SparkiFY,80,13.9,8.4,5.8,3.7,1.0,0.8,0.486,0.322,0.817
149,Kristopher Mitchell,regular,2022-23,HtmlERS,49,19.2,9.6,3.7,2.4,0.5,0.4,0.383,0.285,0.701
150,Jason Long,regular,2022-23,LutammS,38,26.1,5.1,4.1,2.8,0.4,0.3,,0.346,0.788
151,Evelyn Morales,regular,2022-23,HtmlERS,65,36.2,17.2,3.4,5.0,0.9,0.5,0.472,0.341,
152,Deborah Luna,regular,2022-23,BIsupremE,72,20.8,8.5,2.8,2.9,1.1,0.4,0.384,0.346,0.78
153,Lisa Duncan,regular,2022-23,LutammS,71,34.5,11.7,4.8,2.7,0.7,0.8,0.466,0.316,0.77
